title	date	journal	url	EMOBON_publication
Scrutinizing the triad of Vibrio tapetis, the skin barrier and pigmentation as determining factors in the development of skin ulcerations in wild common dab (Limanda limanda)	2019	Veterinary Research	https://doi.org/10.1186/s13567-019-0659-6	No
MetaEuk—sensitive, high-throughput gene discovery, and annotation for large-scale eukaryotic metagenomics	2020	Microbiome	https://doi.org/10.1186/s40168-020-00808-x	No
Oyster hemolymph is a complex and dynamic ecosystem hosting bacteria, protists and viruses	2020	Animal Microbiome	https://doi.org/10.1186/s42523-020-00032-w	No
Optimization using Aspen Plus® and Stochastic Toolbox*	2017	Stochastic Process Optimization using Aspen Plus®	https://doi.org/10.1201/9781315155739-6	No
Primary care resource centres – a means of supporting general practice?	2018	Extending Primary Care	https://doi.org/10.1201/9781315377629-3	No
- Global Expression Analysis of the Brown Alga Ectocarpus siliculosus (Phaeophyceae) Reveals Large-Scale Reprogramming of the Transcriptome in Response to Abiotic Stress	2016	Phytopathology in Plants	https://doi.org/10.1201/b13127-14	No
Nucleic Acid Isothermal Amplification Technologies and Point-of-Care Diagnostics	2014	Viral Diagnostics	https://doi.org/10.1201/b15537-22	No
Cervical Insufficiency in Pregnant Women with Polycystic Ovarian Syndrome.	2010	The Endocrine Society's 92nd Annual Meeting, June 19–22, 2010 - San Diego,Posters IX	https://doi.org/10.1210/endo-meetings.2010.part2.p9.p2-422	No
An improved whole life cycle culture protocol for the hydrozoan genetic model Clytia hemisphaerica	2020	Biology Open	https://doi.org/10.1242/bio.051268	No
Evolutionary crossroads in developmental biology: amphioxus	2011	Development	https://doi.org/10.1242/dev.066720	No
FGF signalling plays similar roles in development and regeneration of the skeleton in the brittle star Amphiura filiformis	2021	Development	https://doi.org/10.1242/dev.180760	No
When hawks attack: animal-borne video studies of goshawk pursuit and prey-evasion strategies	2015	Journal of Experimental Biology	https://doi.org/10.1242/jeb.108597	No
The nervous system of Xenacoelomorpha: a genomic perspective	2015	Journal of Experimental Biology	https://doi.org/10.1242/jeb.110379	No
Energy metabolism and cellular homeostasis trade-offs provide the basis for a new type of sensitivity to ocean acidification in a marine polychaete at a high CO2 vent: adenylate and phosphagen energy pools vs. carbonic anhydrase	2015	Journal of Experimental Biology	https://doi.org/10.1242/jeb.117705	No
Camouflage during movement in the European cuttlefish (Sepia officinalis)	2015	Journal of Experimental Biology	https://doi.org/10.1242/jeb.122481	No
New records of rare species in the Mediterranean Sea 2020	2019	Mediterranean Marine Science	https://doi.org/10.12681/mms.22148	No
“New Alien Mediterranean Biodiversity Records” (March 2021)	2019	Mediterranean Marine Science	https://doi.org/10.12681/mms.25294	No
New Alien Mediterranean Biodiversity Records (2022)	2019	Mediterranean Marine Science	https://doi.org/10.12681/mms.28737	No
Marine Macrodasyida (Gastrotricha) from Hokkaido, Northern Japan	2018	Species Diversity	https://doi.org/10.12782/specdiv.23.183	No
C# desktop application with connection to the European Nucleotide Archive for fast identification of tandem repeats	2017	Advanced Studies in Biology	https://doi.org/10.12988/asb.2017.7926	No
Telling Our Stories: Community-Created Theatre as Intra-Cultural Diplomacy in a Transnational World	2011	Theatre Topics	https://doi.org/10.1353/tt.2011.0017	No
On the discrimination of multiple phytoplankton groups from light absorption spectra of assemblages with mixed taxonomic composition and variable light conditions	2017	Applied Optics	https://doi.org/10.1364/ao.56.003952	No
Domesticated Animal Biobanking: Land of Opportunity	2016	PLOS Biology	https://doi.org/10.1371/journal.pbio.1002523	No
A G protein-coupled receptor mediates neuropeptide-induced oocyte maturation in the jellyfish Clytia	2020	PLOS Biology	https://doi.org/10.1371/journal.pbio.3000614	No
Antero-posterior ectoderm patterning by canonical Wnt signaling during ascidian development	2019	PLOS Genetics	https://doi.org/10.1371/journal.pgen.1008054	No
Life-Cycle and Genome of OtV5, a Large DNA Virus of the Pelagic Marine Unicellular Green Alga Ostreococcus tauri	2008	PLoS ONE	https://doi.org/10.1371/journal.pone.0002250	No
Environmental Barcoding Reveals Massive Dinoflagellate Diversity in Marine Environments	2010	PLoS ONE	https://doi.org/10.1371/journal.pone.0013991	No
A Molecular Insight into Algal-Oomycete Warfare: cDNA Analysis of Ectocarpus siliculosus Infected with the Basal Oomycete Eurychasma dicksonii	2011	PLoS ONE	https://doi.org/10.1371/journal.pone.0024500	No
A Phosphate-Regulated Promoter for Fine-Tuned and Reversible Overexpression in Ostreococcus: Application to Circadian Clock Functional Analysis	2011	PLoS ONE	https://doi.org/10.1371/journal.pone.0028471	No
Stable Photosymbiotic Relationship under CO2-Induced Acidification in the Acoel Worm Symsagittifera Roscoffensis	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0029568	No
Exploiting Gene Families for Phylogenomic Analysis of Myzostomid Transcriptome Data	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0029843	No
Camouflaging in a Complex Environment—Octopuses Use Specific Features of Their Surroundings for Background Matching	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0037579	No
Absence of Ca2+-Induced Mitochondrial Permeability Transition but Presence of Bongkrekate-Sensitive Nucleotide Exchange in C. crangon and P. serratus	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0039839	No
Evaluating the Ribosomal Internal Transcribed Spacer (ITS) as a Candidate Dinoflagellate Barcode Marker	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0042780	No
Unexpected High Genetic Diversity at the Extreme Northern Geographic Limit of Taurulus bubalis (Euphrasen, 1786)	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0044404	No
A Novel Type of Colony Formation in Marine Planktonic Diatoms Revealed by Atomic Force Microscopy	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0044851	No
Genetic Diversity and Ecosystem Functioning in the Face of Multiple Stressors	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0045007	No
Copepod Population-Specific Response to a Toxic Diatom Diet	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0047262	No
Gut Contents as Direct Indicators for Trophic Relationships in the Cambrian Marine Ecosystem	2012	PLoS ONE	https://doi.org/10.1371/journal.pone.0052200	No
Courtship Sounds Advertise Species Identity and Male Quality in Sympatric Pomatoschistus spp. Gobies	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0064620	No
Methods for Generating Year-Round Access to Amphioxus in the Laboratory	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0071599	No
The Suppressor of AAC2 Lethality SAL1 Modulates Sensitivity of Heterologously Expressed Artemia ADP/ATP Carrier to Bongkrekate in Yeast	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0074187	No
454 Pyrosequencing to Describe Microbial Eukaryotic Community Composition, Diversity and Relative Abundance: A Test for Marine Haptophytes	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0074371	No
Grazers and Phytoplankton Growth in the Oceans: an Experimental and Evolutionary Perspective	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0077349	No
Proliferation of Purple Sulphur Bacteria at the Sediment Surface Affects Intertidal Mat Diversity and Functionality	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0082329	No
A Gene Island with Two Possible Configurations Is Involved in Chromatic Acclimation in Marine Synechococcus	2013	PLoS ONE	https://doi.org/10.1371/journal.pone.0084459	No
Spectral Radiation Dependent Photoprotective Mechanism in the Diatom Pseudo-nitzschia multistriata	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0087015	No
First Evidence for the Presence of Iron Oxidizing Zetaproteobacteria at the Levantine Continental Margins	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0091456	No
Context Consistency and Seasonal Variation in Boldness of Male Two-Spotted Gobies	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0093354	No
A Multilocus Species Delimitation Reveals a Striking Number of Species of Coralline Algae Forming Maerl in the OSPAR Maritime Area	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0104073	No
Cis-Regulatory Control of the Nuclear Receptor Coup-TF Gene in the Sea Urchin Paracentrotus lividus Embryo	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0109274	No
Correction: Physiological Regulation of Isocitrate Dehydrogenase and the Role of 2-Oxoglutarate in Prochlorococcus sp. Strain PCC 9511	2014	PLoS ONE	https://doi.org/10.1371/journal.pone.0110102	No
Monoclonal Antibodies Directed to Fucoidan Preparations from Brown Algae	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0118366	No
Acquired Phototrophy through Retention of Functional Chloroplasts Increases Growth Efficiency of the Sea Slug Elysia viridis	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0120874	No
Microanatomy and Development of the Dwarf Male of Symbion pandora (Phylum Cycliophora): New Insights from Ultrastructural Investigation Based on Serial Section Electron Microscopy	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0122364	No
Spectral Diversity and Regulation of Coral Fluorescence in a Mesophotic Reef Habitat in the Red Sea	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0128697	No
Guanchochroma wildpretii gen. et spec. nov. (Ochrophyta) Provides New Insights into the Diversification and Evolution of the Algal Class Synchromophyceae	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0131821	No
Reef Fishes at All Trophic Levels Respond Positively to Effective Marine Protected Areas	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0140270	No
Quantifying Preferences and Responsiveness of Marine Zooplankton to Changing Environmental Conditions using Microfluidics	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0140553	No
Specificity in Mesograzer-Induced Defences in Seagrasses	2015	PLOS ONE	https://doi.org/10.1371/journal.pone.0141219	No
Macroalgal Morphogenesis Induced by Waterborne Compounds and Bacteria in Coastal Seawater	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0146307	No
Methanol Production by a Broad Phylogenetic Array of Marine Phytoplankton	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0150820	No
Identifying Aspects of the Post-Transcriptional Program Governing the Proteome of the Green Alga Micromonas pusilla	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0155839	No
Phenotypic Variability in the Coccolithophore Emiliania huxleyi	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0157697	No
Influence of Ocean Acidification on a Natural Winter-to-Summer Plankton Succession: First Insights from a Long-Term Mesocosm Study Draw Attention to Periods of Low Nutrient Concentrations	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0159068	No
Changes in the Floating Plastic Pollution of the Mediterranean Sea in Relation to the Distance to Land	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0161581	No
Low CO2 Sensitivity of Microzooplankton Communities in the Gullmar Fjord, Skagerrak: Evidence from a Long-Term Mesocosm Study	2016	PLOS ONE	https://doi.org/10.1371/journal.pone.0165800	No
Diversity in the Globally Distributed Diatom Genus Chaetoceros (Bacillariophyceae): Three New Species from Warm-Temperate Waters	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0168887	No
Phylogenetically Widespread Polyembryony in Cyclostome Bryozoans and the Protracted Asynchronous Release of Clonal Brood-Mates	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0170010	No
Responses of the picoprasinophyte Micromonas commoda to light and ultraviolet stress	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0172135	No
Effects of ocean acidification on primary production in a coastal North Sea phytoplankton community	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0172594	No
Herbivore-induced chemical and molecular responses of the kelps Laminaria digitata and Lessonia spicata	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0173315	No
Evolution of the scattering properties of phytoplankton cells from flow cytometry measurements	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0181180	No
Archigregarines of the English Channel revisited: New molecular data on Selenidium species including early described and new species and the uncertainties of phylogenetic relationships	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0187430	No
Simulated ocean acidification reveals winners and losers in coastal phytoplankton	2017	PLOS ONE	https://doi.org/10.1371/journal.pone.0188198	No
Identification and analysis of OsttaDSP, a phosphoglucan phosphatase from Ostreococcus tauri	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0191621	No
Growth performance and survival of larval Atlantic herring, under the combined effects of elevated temperatures and CO2	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0191947	No
Temperature effects on sinking velocity of different Emiliania huxleyi strains	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0194386	No
Niche overlap between a cold-water coral and an associated sponge for isotopically-enriched particulate food sources	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0194659	No
Enhanced transfer of organic matter to higher trophic levels caused by ocean acidification and its implications for export production: A mass balance approach	2018	PLOS ONE	https://doi.org/10.1371/journal.pone.0197502	No
